conversation_num,task_type,speaker_name,timestamp,message,fracture
5d6ecaaa1587634cee40f8fe,creative,Person2,539,go for it,False
5d6ecaaa1587634cee40f8fe,creative,Person4,541,!Get a New Read on Time,False
5d6ecaaa1587634cee40f8fe,creative,Person3,544,"2 votes, one more and we are done?",False
5d6ecaaa1587634cee40f8fe,creative,Person1,556,!Get a New Read on Time,False
5d6ecaaa1587634cee40f8fe,creative,Person3,558,!Get a New Read on Time,False
5d6ecaaa1587634cee40f8fe,creative,Person2,574, !Get a New Read on Time,False
5d6ecaaa1587634cee40f8fe,creative,Person2,581,bye guys,False
5d6ecaaa1587634cee40f8fe,creative,Person4,583,Bye all good job,False
5d6ecaaa1587634cee40f8fe,creative,Person1,585,Good job everyone,False
5d6ecaaa1587634cee40f8fe,creative,Person1,589,Bye,False
5d6ecaaa1587634cee40f8fe,creative,Person2,593,it was fun,False
5d6ecaaa1587634cee40f8fe,creative,Person3,595,Good job!,False
5d6ecaaa1587634cee40f8ff,creative,Person1,23,hello everyone,False
5d6ecaaa1587634cee40f8ff,creative,Person2,27,heya,False
5d6ecaaa1587634cee40f8ff,creative,Person3,35,ayo,False
5d6ecaaa1587634cee40f8ff,creative,Person1,48,looks like we have a bike,False
5d6ecaaa1587634cee40f8ff,creative,Person3,63,Reflect life,False
5d6ecaaa1587634cee40f8ff,creative,Person2,78,reminds me of light cycles from Tron,False
5d6ecaaa1587634cee40f8ff,creative,Person3,90,"Be seen, not creamed",False
5d6ecaaa1587634cee40f8ff,creative,Person2,93,heh,False
5d6ecaaa1587634cee40f8ff,creative,Person3,135,Safe and styled,False
5d6ecaaa1587634cee40f8ff,creative,Person2,145,"yeah, I was thinking how to include style into it",False
5d6ecaaa1587634cee40f8ff,creative,Person2,156,should it have something directly to do with nighttime too though?,False
5d6ecaaa1587634cee40f8ff,creative,Person3,172,yes,False
5d6ecaaa1587634cee40f8ff,creative,Person2,185,hmm,False
5d6ecaaa1587634cee40f8ff,creative,Person3,194,"Safe at night, styled in light",False
5d6ecaaa1587634cee40f8ff,creative,Person2,200,ahh yeah,False
5d6ecaaa1587634cee40f8ff,creative,Person2,203,I like that,False
5d6ecaaa1587634cee40f8ff,creative,Person1,212,That does sound good,False
5d6ecaaa1587634cee40f8ff,creative,Person2,217,"Safe at night, styled in light is 30 chars too",False
5d6ecaaa1587634cee40f8ff,creative,Person4,220,"i LOVE IT! Sorry, been thinking",False
5d6ecaaa1587634cee40f8ff,creative,Person2,223,hahaha,False
5d6ecaaa1587634cee40f8ff,creative,Person2,233,I think we got it,False
5d6ecaaa1587634cee40f8ff,creative,Person2,267,"Yeah, I think: Safe at night, styled in light is a winner",False
5d6ecaaa1587634cee40f8ff,creative,Person3,278,yay,False
5d6ecaaa1587634cee40f8ff,creative,Person4,286,Good job y'all,False
5d6ecaaa1587634cee40f8ff,creative,Person2,337,just watched part of the video... they might actually be kind of annoying,False
5d6ecaaa1587634cee40f8ff,creative,Person3,350,lol,False
5d6ecaaa1587634cee40f8ff,creative,Person2,355,it flickers instead of showing solid color but that might just be a video artifact rather than what you'd actually see,False
5d6ecaaa1587634cee40f8ff,creative,Person2,381,"so, the safety part would be true... style, maybe. lol",False
5d6ecaaa1587634cee40f8ff,creative,Person2,501,"!Safe at night, styled in light",False
5d6ecaaa1587634cee40f8ff,creative,Person1,504,"!Safe at night, styled in light",False
5d6ecaaa1587634cee40f8ff,creative,Person3,508,"!Safe at night, styled in light",False
5d6ecaaa1587634cee40f8ff,creative,Person2,582,cya ppl,False
5d6ecaaa1587634cee40f900,creative,Person1,14,Hello!,True
5d6ecaaa1587634cee40f900,creative,Person2,19,Hi,True
5d6ecaaa1587634cee40f900,creative,Person3,45,hello,True
5d6ecaaa1587634cee40f900,creative,Person4,46,hi,True
5d6ecaaa1587634cee40f900,creative,Person4,99,FLECTR 360 OMNI: SEE! Where it takes YOU,True
5d6ecaaa1587634cee40f900,creative,Person4,111,or shorter,True
5d6ecaaa1587634cee40f900,creative,Person1,128,I like See where it takes you,True
5d6ecaaa1587634cee40f900,creative,Person1,143,Shine at night,True
5d6ecaaa1587634cee40f900,creative,Person4,146,or see where YOU go,True
5d6ecaaa1587634cee40f900,creative,Person2,153,I like See where it takes you too but it might have to be shorter,True
5d6ecaaa1587634cee40f900,creative,Person4,161,yes shorter,True
5d6ecaaa1587634cee40f900,creative,Person1,179,I like both of those! ,True
5d6ecaaa1587634cee40f900,creative,Person1,230,I think See where it takes you is clever and also will raise curiosity about the product,True
5d6ecaaa1587634cee40f900,creative,Person3,241,"FLECTR 360 OMNI, Ride all night",True
5d6ecaaa1587634cee40f900,creative,Person2,242,I like See where you go. It means you can see where you are going but also indicates the bike is taking you on a journey,True
5d6ecaaa1587634cee40f900,creative,Person4,244,FLECTR 360 OMNI: SEE the world,True
5d6ecaaa1587634cee40f900,creative,Person3,292,lets decide guys,True
5d6ecaaa1587634cee40f900,creative,Person1,299,Ride all night is also good! Does anyone have a favorite?,True
5d6ecaaa1587634cee40f900,creative,Person2,317,See where YOU go is my favorite,True
5d6ecaaa1587634cee40f900,creative,Person4,322,me too,True
5d6ecaaa1587634cee40f900,creative,Person1,322,SEE Where ,True
5d6ecaaa1587634cee40f900,creative,Person1,331,"oops, sorry! I like that one as well. ",True
5d6ecaaa1587634cee40f900,creative,Person3,332,lets go with it then,True
5d6ecaaa1587634cee40f900,creative,Person3,346,is it max 30 characters?,True
5d6ecaaa1587634cee40f900,creative,Person1,349,Yes,True
5d6ecaaa1587634cee40f900,creative,Person2,352,yes,True
5d6ecaaa1587634cee40f900,creative,Person3,353,good,True
5d6ecaaa1587634cee40f900,creative,Person4,378,TYPE IT UP,True
5d6ecaaa1587634cee40f900,creative,Person4,385,sorry caps,True
5d6ecaaa1587634cee40f900,creative,Person1,434,!See Where YOU Go,True
5d6ecaaa1587634cee40f900,creative,Person2,446,They will tell us I believe when to make a final decision,True
5d6ecaaa1587634cee40f900,creative,Person4,462,need the name in there i think,True
5d6ecaaa1587634cee40f900,creative,Person3,466,Person155 type fully so we can count,True
5d6ecaaa1587634cee40f900,creative,Person3,473,yes we need the nae,True
5d6ecaaa1587634cee40f900,creative,Person3,475,name,True
5d6ecaaa1587634cee40f900,creative,Person2,530,!See Where YOU Go,True
5d6ecaaa1587634cee40f900,creative,Person1,532,!See Where YOU Go,True
5d6ecaaa1587634cee40f900,creative,Person4,532,!SEE Where YOU GO: FLECTR 360,True
5d6ecaaa1587634cee40f900,creative,Person3,556,!FLECTR 360 OMNI: Ride all Night,True
5d6ecaaa1587634cee40f900,creative,Person4,564,!SEE Where YOU GO FLECTR 360,True
5d6ecaaa1587634cee40f900,creative,Person4,589,1SEE Where YOU GO:FLECTR 360,True
5d6ecaaa1587634cee40f900,creative,Person4,595,BYE,True
5d6ecaaa1587634cee40f900,creative,Person1,599,!SEE Where YOU Go,True
5d6ecaaa1587634cee40f900,creative,Person3,599,bye,True
5d6ecaaa1587634cee40f901,creative,Person1,10,Hello! ,False
5d6ecaaa1587634cee40f901,creative,Person2,31,you look familiar,False
5d6ecaaa1587634cee40f901,creative,Person1,60,So do you!,False
5d6ecaaa1587634cee40f901,creative,Person2,68,"that's a skinny stool, I think I would bust it",False
5d6ecaaa1587634cee40f901,creative,Person3,70,hi,False
5d6ecaaa1587634cee40f901,creative,Person1,78,It does look easy to break,False
5d6ecaaa1587634cee40f901,creative,Person3,98,i'd rather use it as a table ,False
5d6ecaaa1587634cee40f901,creative,Person2,113,World's smallest mobile table,False
5d6ecaaa1587634cee40f901,creative,Person3,122,Stylish and versatile ,False
5d6ecaaa1587634cee40f901,creative,Person1,132,A new take on an old classic,False
5d6ecaaa1587634cee40f901,creative,Person2,182,"this is hard, stools just aren't that exciting",False
5d6ecaaa1587634cee40f901,creative,Person1,219,I keep staring at it but nothing great is coming to mind,False
5d6ecaaa1587634cee40f901,creative,Person3,252,yea not much to say about it,False
5d6ecaaa1587634cee40f901,creative,Person2,270,Plainly elegant,False
5d6ecaaa1587634cee40f901,creative,Person1,275,"Oh, I like that! ",False
5d6ecaaa1587634cee40f901,creative,Person3,282,me too,False
5d6ecaaa1587634cee40f901,creative,Person2,312,good because that's all I got :P,False
5d6ecaaa1587634cee40f901,creative,Person1,328,Short and simple. Works for me! ,False
5d6ecaaa1587634cee40f901,creative,Person1,504,!Plainly elegant,False
5d6ecaaa1587634cee40f901,creative,Person2,508,!Plainly elegant,False
5d6ecaaa1587634cee40f901,creative,Person3,515,!Plainly elegant,False
5d6ecaaa1587634cee40f901,creative,Person3,579,!Plainly elegant,False
5d6ecaaa1587634cee40f901,creative,Person3,584,bye,False
5d6ecaaa1587634cee40f901,creative,Person1,586,Have a good day! ,False
5d6ecaaa1587634cee40f901,creative,Person2,587,cya,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,58,Most of the money should go to improve the library system,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,63,Yeah agreed,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,91,"Yep, I'm in with the library too",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,100,I think like 300k of it,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,120,Sounds good to me. Any ideas on where to put the rest?,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,145,Split the other 2k evenly between the other two projects? They've both worthy.,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,150,Tourism?? I don't know what hold taxes constant means,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person4,170,I agree. Tourism should be next,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,177,Holding taxes constant is important for folks on fixed income.,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,187,"Ohh. Thank you, Person156 ",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,193,I'm with your idea then,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,200,oh okay. then split the rest evenly,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person4,214,So what amounts are ideal?,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,215,"Cool, then 300k to libraries and 100k/ea to the other two.",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,225,Agreed here,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,230,agreed,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person4,230,Sounds good. ,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,254,Now on to solving world hunger and curing cancer? Haha,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,259,lol,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person4,278,Lol with any luck,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,280,What a team! :),False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,284,:),False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,290,that only took us five minutes :),False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person4,306,It also says it'll ask for reasoning behind it when the 10 mins are up. Should we discuss that as well?,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person4,321,At least for the library and tourism,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,338,"Tourism helps struggling communities not shrivel up and die. When it's done right, anyway",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,359,Sure. Libraries are the heart of communities. Ours has awesome after school programs for the kids and movie nights for whole families.,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person4,361,Definitely. Helps an overall economy as well of a given location,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,384,And the fixed income help should be an obvious one with the tax thing,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,388,"Tourisim, yes, I live in a very tourist-driven area. As much as we all gripe about them, they keep us working.",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,402,"yeah ours offers classes for english or learning french, spanish, chinese",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,413,"(Also, this is irrelevant to the task, but I hope you all have a great day!)",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,414,you get computer classes too,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person4,416,I agree about the library. It's a healthy environment for growth and learning in many ways for people of all ages,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,438,So important to keep taxes level for senior citizens so they can stay in their communities. We all benefit from their experience and stability.,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person4,451,"That's nice, Person157 I hope you do too! ",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,473,and it makes sense if one's income is fixed then their taxes shouldn't jump sky high,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,476,"Thanks, Person158 A quiet rainy Sunday here in Western Massachusetts. :)",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,496,everyone's so mellow today :),False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,551,1: 100k to benefit folks on fixed income,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,561,"1. 100,000 To keep fixed incomes stable",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person4,563,"1: $100,000 because local taxes being held will protect those on fixed income",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,573,2:  300k because libraries are vital to communities,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,576,"2. 300,000 because library good",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person4,584,"2: 300,000 because libraries benefit communities",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person2,590,"3. 100,000 tourism helps small towns",False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person3,591,3: 100k because tourism can keep communities alive,False
5d6ecaaa1587634cee40f902,cognitive-conflic,Person1,593,3. 100k to tourism,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person1,34,Hi everyone,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person2,40,Hi!,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person3,42,Hello!,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person4,48,teach a man to fish and you feed him,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person1,58,I think the first one is the most important and should get the most,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person2,69,"Yes, I believe most of the money should go to the first",False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person3,80,I agree. I think we can then allocate an even amount to the last two. Maybe 100k each and 300k for the homeless?,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person1,87,second and third could be split similar since close in purpose,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person1,98,agree,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person4,109,300 100 100 sounds right,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person2,129,"Maybe 400,000 for homeless and 50,000 each for the others, how much does additional volumes really cost?",False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person1,161,That seems a little low. What do you guys think?,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person2,163,"Sorry, do additional volumes cost",False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person1,167,For the other two I mean,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person3,184,I agree 50k is a bit low,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person1,187,I think it depends on the rareity of the volume,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person4,200,we are working at the macro level here no time to get granular,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person3,209,lmao,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person4,214,300 100 100,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person3,219,Agree,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person1,243,"okay everyone agrees on those numbers? 300, 100, 100?",False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person4,250,agree,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person2,262,Agree,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person3,283,We need to give a reason why so do we all agree on simple reasoning? Homeless people deserve the opportunity to get out of their situation and funding would help,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person4,307,teach aman to fish,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person3,312,Libraries are important spaces for people to learn new skills and gain knowledge,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person3,345,"You love that phrase xD. But yep, works well",False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person4,345,yes unfortunately how many go to the lirary these days,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person1,360,so many,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person3,377,I may be an anomaly but I go about 4 times a week,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person4,380,here's another money for nothin and chicks for free,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person2,380,"I can't really think of a reason to spend $100,00 on art.",False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person1,381,i think it depends on the community. Mine are usually packed with people all day,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person2,405,Maybe to attract more people?,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person2,412,To the community gallery?,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person4,428,art could include projects for the young another form of education,False
5d6ecaaa1587634cee40f903,cognitive-conflic,Person1,433,"yeah and if you get a big name artist, it could attract a lot of tourist",False
